date,price,txCount,txVolume,activeAddresses,symbol,name,open,high,low,close,volume,market
2018-04-17,52.76,4006.0,7298207.57842,62698.0,BTG,Bitcoin Gold,52.76,53.01,50.87,51.03,20651400.0,894224000.0
2018-04-17,52.76,4006.0,7298207.57842,62698.0,BTG,Bitgem,14.89,14.89,10.2,11.04,6285.0,902821.0
2018-04-17,0.844292,482.0,5188935.02243,467.0,BTM,Bytom,0.844292,0.902212,0.841477,0.857307,56024000.0,833316000.0
2018-04-17,0.844292,482.0,5188935.02243,467.0,BTM,Bitmark,0.566675,0.583874,0.560742,0.573977,107175.0,4900060.0
2018-04-17,0.33993,140.0,5368469.10762,122.0,CENNZ,Centrality,0.33993,0.408948,0.328216,0.380161,482321.0,226906000.0
2018-04-17,0.84306,142.0,274196.204238,241.0,CTXC,Cortex,0.84306,1.02,0.839204,1.01,37356500.0,0.0
2018-04-17,0.34741,365.0,479931.500471,328.0,CVC,Civic,0.34741,0.351458,0.33391,0.341744,7853970.0,119057000.0
2018-04-17,364.04,8459.0,56353040.0378,45628.0,DASH,Dash,364.04,377.03,360.0,363.85,76948500.0,2917360000.0
2018-04-17,61.91,4074.0,14043834.8336,12723.0,DCR,Decred,61.91,63.05,60.45,60.55,12471900.0,442047000.0
2018-04-17,0.028636,8391.0,2143099.73002,12886.0,DGB,DigiByte,0.028636,0.03099,0.028188,0.029045,6405060.0,289942000.0
2018-04-17,0.004588,30771.0,200904839.811,61796.0,DOGE,Dogecoin,0.004588,0.004869,0.004515,0.004744,17139500.0,523229000.0
2018-04-17,0.936309,467.0,1166701.90738,425.0,DRGN,Dragonchain,0.936309,1.02,0.900749,0.963454,3134540.0,223237000.0
2018-04-17,1.03,363.0,4291135.75834,224.0,ELF,aelf,1.03,1.05,0.98723,1.0,60370300.0,256646000.0
2018-04-17,1.86,135.0,395813.869394,143.0,ENG,Enigma,1.86,1.92,1.82,1.83,6459800.0,139360000.0
2018-04-17,8.13,12368.0,237343947.078,8236.0,EOS,EOS,8.13,8.99,8.09,8.51,798768000.0,6492150000.0
2018-04-17,16.16,34949.0,23071353.3698,17006.0,ETC,Ethereum Classic,16.16,16.74,16.07,16.07,133100000.0,1635150000.0
2018-04-17,511.14,742823.0,851847649.906,319360.0,ETH,Ethereum,511.14,518.03,502.56,502.89,1760360000.0,50534000000.0
2018-04-17,2.5,172.0,516033.290211,179.0,ETHOS,Ethos,2.5,2.58,2.43,2.43,6707620.0,190924000.0
2018-04-17,0.040519,279.0,1024846.56272,299.0,FUN,FunFair,0.040519,0.041686,0.039501,0.039609,2731530.0,191390000.0
2018-04-17,19.59,7214.0,947641.748776,3674.0,GAS,Gas,19.59,20.3,19.25,19.43,4550390.0,197929000.0
2018-04-17,88.0,277.0,558442.462175,155.0,GNO,Gnosis,88.0,105.38,86.66,98.35,5060960.0,97203200.0
2018-04-17,0.408813,686.0,4470108.95105,543.0,GNT,Golem,0.408813,0.424397,0.400096,0.421045,23943600.0,341057000.0
2018-04-17,1.17,75.0,361308.959761,73.0,ICN,Iconomi,1.17,1.21,1.14,1.15,1390860.0,116296000.0
2018-04-17,1.17,75.0,361308.959761,73.0,ICN,iCoin,0.008935,0.009039,0.008123,0.008125,6.0,264388.0
2018-04-17,2.83,960.0,8648619.50237,737.0,ICX,ICON,2.83,2.89,2.76,2.79,37985200.0,1095770000.0
2018-04-17,3.14,18.0,17552.873494,21.0,KCS,KuCoin Shares,3.14,3.19,3.04,3.04,461536.0,286153000.0
2018-04-17,1.4,548.0,1143921.6616,445.0,KNC,Kyber Network,1.4,1.44,1.37,1.39,12960400.0,187471000.0
2018-04-17,1.4,548.0,1143921.6616,445.0,KNC,KingN Coin,20.12,25.78,19.93,24.98,44.0,40432.0
2018-04-17,0.193742,116.0,713398.856036,137.0,LOOM,Loom Network,0.193742,0.197363,0.186423,0.192178,733772.0,94748300.0
2018-04-17,0.644209,676.0,7058969.11898,374.0,LRC,Loopring,0.644209,0.669514,0.628849,0.630025,20733000.0,368535000.0
2018-04-17,10.71,1659.0,4526247.2864,1151.0,LSK,Lisk,10.71,11.07,10.38,10.48,23140500.0,1112790000.0
2018-04-17,128.71,30020.0,250586125.43,118832.0,LTC,Litecoin,128.71,139.65,128.71,132.93,532336000.0,7222480000.0
2018-04-17,0.333114,91.0,199281.786246,73.0,MAID,MaidSafeCoin,0.333114,0.357267,0.329779,0.340489,933180.0,150752000.0
2018-04-17,0.096044,374.0,1210070.38841,296.0,MANA,Decentraland,0.096044,0.105437,0.091734,0.097819,7485850.0,100860000.0
2018-04-17,3.81,212.0,2815975.47679,89.0,MTL,Metal,3.81,3.96,3.73,3.9,21617600.0,84333100.0
2018-04-17,5.03,124.0,1634027.96238,174.0,NAS,Nebulas,5.03,5.15,4.94,4.99,9563410.0,178665000.0
2018-04-17,67.01,22191.0,424775585.88,9145.0,NEO,NEO,67.01,69.85,65.66,65.75,104953000.0,4355820000.0
2018-04-17,15.36,4164.0,48457468.5501,2813.0,OMG,OmiseGO,15.36,15.69,14.21,14.24,151960000.0,1567260000.0
2018-04-17,1.2,248.0,315053.5074,258.0,PAY,TenX,1.2,1.24,1.18,1.2,4932590.0,130393000.0
2018-04-17,4.48,701.0,1232703.8196,2904.0,PIVX,PIVX,4.48,4.61,4.44,4.51,2565280.0,250895000.0
2018-04-17,0.408598,266.0,510091.897007,216.0,POLY,Polymath,0.408598,0.42447,0.39196,0.39711,2461440.0,98063400.0
2018-04-17,0.416879,581.0,2952309.3206,408.0,POWR,Power Ledger,0.416879,0.445957,0.41378,0.424135,16408900.0,152138000.0
2018-04-17,20.95,952.0,8476990.24568,691.0,PPT,Populous,20.95,25.98,20.95,23.11,29309100.0,775354000.0
2018-04-17,0.636636,141.0,878521.448725,134.0,QASH,QASH,0.636636,0.642897,0.619543,0.623809,3538940.0,222823000.0
2018-04-17,28.92,187.0,723688.211287,139.0,REP,Augur,28.92,29.71,28.67,28.91,3756930.0,318120000.0
2018-04-17,1.18,88.0,217587.816977,102.0,RHOC,RChain,1.18,1.18,1.11,1.11,403298.0,422875000.0
2018-04-17,2.72,571.0,1110367.42898,513.0,SALT,SALT,2.72,2.89,2.68,2.76,8468020.0,157373000.0
2018-04-17,0.11836,844.0,3909062.77329,529.0,SNT,Status,0.11836,0.125355,0.116272,0.120323,49709900.0,410768000.0
2018-04-17,0.344953,229.0,1860224.04334,134.0,SRN,SIRIN LABS Token,0.344953,0.345224,0.329304,0.333688,18239800.0,79083200.0
2018-04-17,0.041275,5503.0,31186804.586,3488.0,TRX,TRON,0.041275,0.0434,0.0407,0.042116,359111000.0,2713770000.0
2018-04-17,0.997217,5898.0,186466551.913,3044.0,USDT,Tether,0.997217,1.01,0.99132,0.998556,2075650000.0,2280780000.0
2018-04-17,,594.0,,617.0,VEN,VeChain,3.34,3.45,3.29,3.3,68839900.0,1757430000.0
2018-04-17,101.02,292.0,828693.036595,232.0,VERI,Veritaseum,101.02,111.15,99.35,102.64,668802.0,205733000.0
2018-04-17,2.28,979.0,254327.112494,3325.0,VTC,Vertcoin,2.28,2.29,2.21,2.26,1490460.0,99686800.0
2018-04-17,4.85,89650.0,5632308.57782,7742.0,WAVES,Waves,4.85,4.87,4.66,4.71,28594800.0,484635000.0
2018-04-17,10.55,302.0,2506644.1768,282.0,WTC,Waltonchain,10.55,12.21,10.39,10.81,12695300.0,262749000.0
2018-04-17,0.344922,3057.0,10129441.2087,1452.0,XEM,NEM,0.344922,0.346734,0.327327,0.340167,48733200.0,3104300000.0
2018-04-17,0.284747,873.0,108522.186154,818.0,XLM,Stellar,0.284747,0.317498,0.279779,0.300202,112255000.0,5284830000.0
2018-04-17,0.092902,21747.0,164746604.252,49283.0,XVG,Verge,0.092902,0.115966,0.069364,0.073001,1358310000.0,1382790000.0
2018-04-17,225.56,5501.0,19360895.8935,77407.0,ZEC,Zcash,225.56,227.99,220.57,221.93,50375200.0,838417000.0
2018-04-17,0.063179,585.0,7360861.73434,480.0,ZIL,Zilliqa,0.063178,0.068068,0.063006,0.063909,23477500.0,460193000.0
2018-04-17,0.749219,1120.0,5472141.92423,783.0,ZRX,0x,0.749219,0.865321,0.737612,0.832962,17849000.0,391668000.0
2018-04-18,0.242734,2406.0,1308099880.54,5473.0,ADA,Cardano,0.242734,0.262368,0.242734,0.260341,181118000.0,6293390000.0
2018-04-18,1.73,401.0,5610493.25864,320.0,AE,Aeternity,1.73,1.87,1.72,1.86,11675500.0,402400000.0
2018-04-18,2.95,360.0,20085837.5647,335.0,AION,Aion,2.95,3.12,2.92,3.09,10898000.0,368815000.0
2018-04-18,3.26,144.0,929629.247698,136.0,ANT,Aragon,3.26,3.73,3.21,3.57,1969100.0,85967600.0
2018-04-18,0.274827,2098.0,6985187.31981,1303.0,BAT,Basic Attention Token,0.274827,0.402724,0.27463,0.361764,48542100.0,274827000.0
2018-04-18,758.25,18182.0,269902867.031,47716.0,BCH,Bitcoin Cash,758.25,893.57,757.39,888.91,634653000.0,12950200000.0
2018-04-18,11.79,544.0,9012560.46918,312.0,BNB,Binance Coin,11.79,12.39,11.53,12.28,90015100.0,1344990000.0
2018-04-18,7944.43,200580.0,6834032666.41,589421.0,BTC,Bitcoin,7944.43,8197.8,7886.01,8163.42,6529910000.0,1.34926e+11
2018-04-18,51.11,4046.0,16796229.8424,53784.0,BTG,Bitcoin Gold,51.11,55.89,51.11,55.22,26852500.0,866301000.0
2018-04-18,51.11,4046.0,16796229.8424,53784.0,BTG,Bitgem,11.05,11.4,10.18,11.4,1419.0,670056.0
2018-04-18,0.858028,893.0,9579889.36834,759.0,BTM,Bytom,0.858028,0.979143,0.851165,0.938296,113184000.0,846874000.0
2018-04-18,0.858028,893.0,9579889.36834,759.0,BTM,Bitmark,0.573299,0.581612,0.562419,0.572241,125307.0,4957790.0
2018-04-18,0.380513,203.0,7902735.39667,159.0,CENNZ,Centrality,0.380513,0.412984,0.291751,0.382623,732338.0,254049000.0
2018-04-18,1.01,229.0,1723315.57037,304.0,CTXC,Cortex,1.01,1.23,0.95868,1.14,48279500.0,0.0
2018-04-18,0.340864,429.0,1094084.4832,364.0,CVC,Civic,0.340864,0.367143,0.336164,0.363873,8685240.0,116814000.0
2018-04-18,363.41,9613.0,69639029.2011,52224.0,DASH,Dash,363.41,421.93,362.32,421.18,114930000.0,2912950000.0
2018-04-18,60.39,2738.0,11025279.1738,9237.0,DCR,Decred,60.39,63.01,60.04,61.68,12341300.0,431496000.0
2018-04-18,0.029029,8812.0,2936514.98366,13657.0,DGB,DigiByte,0.029029,0.034438,0.029029,0.033799,9244730.0,294047000.0
2018-04-18,0.004712,30743.0,291523043.785,65372.0,DOGE,Dogecoin,0.004712,0.005468,0.004708,0.005412,21720200.0,537490000.0
2018-04-18,0.965074,731.0,2755138.45941,645.0,DRGN,Dragonchain,0.965074,1.19,0.965074,1.18,6552770.0,230095000.0
2018-04-18,0.999255,484.0,5615596.23233,211.0,ELF,aelf,0.999255,1.08,0.997427,1.07,69573400.0,249814000.0
2018-04-18,1.83,151.0,1099811.99203,144.0,ENG,Enigma,1.83,2.08,1.83,2.07,8298170.0,137046000.0
2018-04-18,8.49,9407.0,210214737.959,6521.0,EOS,EOS,8.49,9.15,8.49,9.03,518189000.0,6792740000.0
2018-04-18,16.08,35180.0,107282813.497,17402.0,ETC,Ethereum Classic,16.08,17.77,16.08,17.62,200759000.0,1627470000.0
2018-04-18,503.31,703293.0,1002103700.83,304727.0,ETH,Ethereum,503.31,525.09,503.05,524.79,1762940000.0,49769600000.0
2018-04-18,2.46,156.0,2046537.21572,173.0,ETHOS,Ethos,2.46,2.63,2.45,2.62,7137860.0,187638000.0
2018-04-18,0.039637,270.0,1495320.19231,290.0,FUN,FunFair,0.039637,0.043468,0.039597,0.043299,2484330.0,187223000.0
2018-04-18,19.47,29704.0,1483356.39609,12070.0,GAS,Gas,19.46,21.67,19.43,21.64,6021900.0,196716000.0
2018-04-18,98.32,146.0,484607.624715,113.0,GNO,Gnosis,98.32,102.14,97.25,101.14,2053850.0,108607000.0
2018-04-18,0.420961,828.0,9525240.90122,639.0,GNT,Golem,0.420961,0.446795,0.420092,0.446613,27661500.0,351192000.0
2018-04-18,1.14,70.0,1200117.88679,65.0,ICN,Iconomi,1.14,1.24,1.13,1.24,1290750.0,114130000.0
2018-04-18,1.14,70.0,1200117.88679,65.0,ICN,iCoin,0.008133,0.009031,0.008117,0.008974,7.0,240683.0
2018-04-18,2.79,1082.0,6614088.0919,833.0,ICX,ICON,2.79,3.22,2.79,3.18,61234200.0,1080440000.0
2018-04-18,3.04,3.0,497.04,4.0,KCS,KuCoin Shares,3.04,3.14,3.01,3.09,567154.0,277052000.0
2018-04-18,1.39,658.0,1195320.99969,518.0,KNC,Kyber Network,1.39,1.52,1.39,1.52,13888000.0,186047000.0
2018-04-18,1.39,658.0,1195320.99969,518.0,KNC,KingN Coin,25.0,25.94,24.95,25.78,85.0,50223.0
2018-04-18,0.192285,335.0,9057576.04315,205.0,LOOM,Loom Network,0.192285,0.230935,0.190678,0.230755,1676200.0,94227000.0
2018-04-18,0.630325,510.0,3725498.5864,324.0,LRC,Loopring,0.630325,0.676833,0.627715,0.67587,14663400.0,360593000.0
2018-04-18,10.48,2460.0,5551578.94732,1434.0,LSK,Lisk,10.48,11.35,10.41,11.31,28211800.0,1089950000.0
2018-04-18,132.38,28570.0,220984477.529,114586.0,LTC,Litecoin,132.38,140.85,132.38,140.0,381162000.0,7430170000.0
2018-04-18,0.340882,85.0,167351.586434,65.0,MAID,MaidSafeCoin,0.340882,0.367836,0.340452,0.362052,1392930.0,154267000.0
2018-04-18,0.097942,433.0,1191094.91749,409.0,MANA,Decentraland,0.097942,0.105856,0.097848,0.105335,6367550.0,102853000.0
2018-04-18,3.92,173.0,1558990.60734,105.0,MTL,Metal,3.92,4.23,3.92,4.23,20107300.0,86701700.0
2018-04-18,5.0,151.0,799427.573638,194.0,NAS,Nebulas,5.0,5.24,4.94,5.23,10395600.0,177341000.0
2018-04-18,65.71,22055.0,335363009.93,10538.0,NEO,NEO,65.71,73.36,65.71,72.84,146354000.0,4271150000.0
2018-04-18,14.56,2647.0,18256355.148,1964.0,OMG,OmiseGO,14.56,15.15,14.36,15.02,84420300.0,1486150000.0
2018-04-18,1.2,329.0,600929.703349,313.0,PAY,TenX,1.2,1.35,1.19,1.32,5686510.0,130885000.0
2018-04-18,4.52,643.0,1442703.01579,3002.0,PIVX,PIVX,4.52,4.92,4.52,4.87,6170590.0,253445000.0
2018-04-18,0.397952,321.0,588360.481573,242.0,POLY,Polymath,0.397952,0.445212,0.396242,0.430722,2635160.0,95508400.0
2018-04-18,0.422816,780.0,2915064.13017,529.0,POWR,Power Ledger,0.422816,0.468326,0.421908,0.467591,21973000.0,154706000.0
2018-04-18,23.32,481.0,2002722.62395,353.0,PPT,Populous,23.32,24.22,22.46,23.48,5317780.0,862808000.0
2018-04-18,0.62433,139.0,649847.754411,162.0,QASH,QASH,0.62433,0.65353,0.623318,0.651419,3821580.0,218516000.0
2018-04-18,28.87,326.0,1820399.45502,196.0,REP,Augur,28.87,32.52,28.86,32.49,6017390.0,317586000.0
2018-04-18,1.11,60.0,267857.732223,66.0,RHOC,RChain,1.11,1.19,1.11,1.17,366075.0,400197000.0
2018-04-18,2.75,577.0,2259893.48697,525.0,SALT,SALT,2.75,3.18,2.74,3.14,12137600.0,159020000.0
2018-04-18,0.120098,817.0,3998136.03005,553.0,SNT,Status,0.120098,0.131287,0.120098,0.131241,57154700.0,416797000.0
2018-04-18,0.336186,242.0,933195.012155,134.0,SRN,SIRIN LABS Token,0.336186,0.359601,0.333668,0.358124,21476700.0,77073300.0
2018-04-18,0.042006,6990.0,32869777.3605,4032.0,TRX,TRON,0.042006,0.047521,0.041996,0.047521,475426000.0,2761820000.0
2018-04-18,1.0,5529.0,198306407.796,2883.0,USDT,Tether,1.0,1.01,0.983284,0.997609,2112090000.0,2288650000.0
2018-04-18,,622.0,,574.0,VEN,VeChain,3.31,3.61,3.28,3.58,83240100.0,1740900000.0
2018-04-18,102.86,218.0,1828332.19438,156.0,VERI,Veritaseum,102.86,112.0,98.8,109.11,696569.0,209497000.0
2018-04-18,2.25,1300.0,778091.769338,3977.0,VTC,Vertcoin,2.25,2.53,2.25,2.5,5973820.0,98623800.0
2018-04-18,4.71,46940.0,3655570.91963,12519.0,WAVES,Waves,4.71,4.96,4.7,4.95,29511600.0,470781000.0
2018-04-18,10.82,171.0,1309362.49278,191.0,WTC,Waltonchain,10.82,12.03,10.82,11.89,5142380.0,337120000.0
2018-04-18,0.338948,3298.0,10234234.3542,1480.0,XEM,NEM,0.338948,0.375668,0.338948,0.375668,89930200.0,3050540000.0
2018-04-18,0.300338,411.0,155794.719024,351.0,XLM,Stellar,0.300338,0.353661,0.300338,0.351544,158385000.0,5576720000.0
2018-04-18,0.07128,15360.0,56878577.4732,36874.0,XVG,Verge,0.07128,0.07816,0.063913,0.064996,324102000.0,1061240000.0
2018-04-18,221.88,6363.0,28649344.8869,80414.0,ZEC,Zcash,221.88,248.78,221.88,247.88,72614500.0,826306000.0
2018-04-18,0.063876,435.0,3776354.11908,387.0,ZIL,Zilliqa,0.063876,0.06687,0.063763,0.06602,19429200.0,465272000.0
2018-04-18,0.834345,1390.0,10092944.4972,979.0,ZRX,0x,0.834345,0.925666,0.830546,0.921562,19961100.0,436473000.0
2018-04-19,0.267493,3350.0,2511750386.03,6612.0,ADA,Cardano,0.267493,0.273836,0.260818,0.272358,240910000.0,6935310000.0
2018-04-19,1.86,502.0,2868667.48084,362.0,AE,Aeternity,1.86,2.01,1.85,1.99,13536700.0,433403000.0
2018-04-19,3.1,422.0,3316803.04875,381.0,AION,Aion,3.1,3.27,3.1,3.27,12220900.0,388242000.0
2018-04-19,3.6,156.0,342674.525849,146.0,ANT,Aragon,3.6,3.85,3.47,3.7,3014510.0,95061400.0
2018-04-19,0.36244,1811.0,10596782.6321,1132.0,BAT,Basic Attention Token,0.36244,0.401703,0.353847,0.384186,27273800.0,362440000.0
2018-04-19,890.66,19306.0,521465824.177,47559.0,BCH,Bitcoin Cash,890.66,983.58,878.45,968.64,658165000.0,15213400000.0
2018-04-19,12.26,418.0,1684577.81705,298.0,BNB,Binance Coin,12.26,12.43,12.04,12.35,78661700.0,1398480000.0
2018-04-19,8159.27,213345.0,7905684324.84,644595.0,BTC,Bitcoin,8159.27,8298.69,8138.78,8294.31,7063210000.0,1.38591e+11
2018-04-19,55.34,3010.0,5679101.20364,23512.0,BTG,Bitcoin Gold,55.34,59.93,54.88,59.93,37101100.0,938127000.0
2018-04-19,55.34,3010.0,5679101.20364,23512.0,BTG,Bitgem,11.41,11.52,10.46,10.67,2073.0,692162.0
2018-04-19,0.939799,504.0,4846260.37328,490.0,BTM,Bytom,0.939799,0.950313,0.922747,0.930646,91261500.0,927582000.0
2018-04-19,0.939799,504.0,4846260.37328,490.0,BTM,Bitmark,0.572545,0.598768,0.570638,0.589204,130473.0,4951490.0
2018-04-19,0.382907,127.0,1973567.89127,122.0,CENNZ,Centrality,0.382907,0.390673,0.336792,0.385404,354784.0,255656000.0
2018-04-19,1.18,84.0,981461.52292,151.0,CTXC,Cortex,1.18,1.39,1.1,1.37,48380200.0,0.0
2018-04-19,0.363651,359.0,555080.534343,319.0,CVC,Civic,0.363651,0.381712,0.353411,0.377593,8974270.0,124623000.0
2018-04-19,420.83,11025.0,102192741.862,48507.0,DASH,Dash,420.82,433.79,407.43,431.33,104800000.0,3373980000.0
2018-04-19,61.75,3015.0,13551495.1012,10397.0,DCR,Decred,61.75,62.97,60.7,62.24,13014000.0,441260000.0
2018-04-19,0.033895,9354.0,4263421.94637,14312.0,DGB,DigiByte,0.033895,0.035622,0.032666,0.033955,8789520.0,343499000.0
2018-04-19,0.005397,31781.0,281899373.917,63871.0,DOGE,Dogecoin,0.005397,0.005824,0.00532,0.005824,27012500.0,615604000.0
2018-04-19,1.19,675.0,13364037.4118,618.0,DRGN,Dragonchain,1.19,1.21,1.11,1.16,4216920.0,283455000.0
2018-04-19,1.11,625.0,8639570.5586,257.0,ELF,aelf,1.11,1.17,1.07,1.14,101685000.0,278543000.0
2018-04-19,2.07,203.0,867299.595394,185.0,ENG,Enigma,2.07,2.22,2.03,2.22,9514840.0,154813000.0
2018-04-19,9.02,9865.0,241797618.095,6850.0,EOS,EOS,9.02,9.44,8.96,9.44,554116000.0,7233090000.0
2018-04-19,17.63,36314.0,30028696.6092,17689.0,ETC,Ethereum Classic,17.63,18.38,17.5,18.38,172275000.0,1784400000.0
2018-04-19,524.04,814318.0,1055913429.71,337827.0,ETH,Ethereum,524.04,567.89,523.26,567.89,2256870000.0,51829900000.0
2018-04-19,2.62,210.0,667970.168265,243.0,ETHOS,Ethos,2.62,3.06,2.6,2.98,10979400.0,200488000.0
2018-04-19,0.04335,362.0,1417978.82279,339.0,FUN,FunFair,0.04335,0.045635,0.042259,0.045067,3463440.0,204764000.0
2018-04-19,21.58,22900.0,2206675.66025,8734.0,GAS,Gas,21.58,23.11,21.51,23.05,7089130.0,218252000.0
2018-04-19,101.86,184.0,375718.814073,120.0,GNO,Gnosis,101.86,112.49,100.36,109.51,6073960.0,112515000.0
2018-04-19,0.444484,783.0,2728582.91472,654.0,GNT,Golem,0.444484,0.456704,0.427522,0.451066,30695700.0,370816000.0
2018-04-19,1.24,104.0,738309.331044,91.0,ICN,Iconomi,1.24,1.28,1.23,1.28,1506160.0,123777000.0
2018-04-19,1.24,104.0,738309.331044,91.0,ICN,iCoin,0.008981,0.009096,0.008941,0.00909,1.0,265800.0
2018-04-19,3.18,1190.0,17843619.0491,930.0,ICX,ICON,3.18,3.34,3.11,3.29,63456600.0,1230660000.0
2018-04-19,3.09,7.0,6012.7528539,12.0,KCS,KuCoin Shares,3.09,3.31,3.06,3.26,990456.0,281479000.0
2018-04-19,1.52,760.0,2380371.34468,533.0,KNC,Kyber Network,1.52,1.58,1.46,1.58,16698100.0,204133000.0
2018-04-19,1.52,760.0,2380371.34468,533.0,KNC,KingN Coin,25.8,26.04,20.32,20.66,5.0,51832.0
2018-04-19,0.230528,313.0,6562541.40465,265.0,LOOM,Loom Network,0.230528,0.282842,0.22467,0.279886,3283180.0,117690000.0
2018-04-19,0.676261,749.0,4651440.61123,510.0,LRC,Loopring,0.676261,0.759489,0.670938,0.745103,22194400.0,386871000.0
2018-04-19,11.33,1732.0,15417635.3322,1180.0,LSK,Lisk,11.33,11.79,11.16,11.78,26142700.0,1178630000.0
2018-04-19,140.04,30261.0,351350138.705,111797.0,LTC,Litecoin,140.04,146.87,138.96,146.3,408736000.0,7862480000.0
2018-04-19,0.362325,101.0,226346.60145,73.0,MAID,MaidSafeCoin,0.362325,0.372539,0.351806,0.369863,1414670.0,163971000.0
2018-04-19,0.105378,380.0,1645402.6285,349.0,MANA,Decentraland,0.105378,0.109292,0.101703,0.107492,9226750.0,110661000.0
2018-04-19,4.22,277.0,2203226.39068,137.0,MTL,Metal,4.22,4.33,4.09,4.33,20318500.0,93348400.0
2018-04-19,5.22,154.0,903918.986173,188.0,NAS,Nebulas,5.22,5.63,5.22,5.63,17396300.0,185387000.0
2018-04-19,72.55,23233.0,462904694.6,11207.0,NEO,NEO,72.55,74.79,70.96,74.13,172657000.0,4715590000.0
2018-04-19,15.02,2948.0,24783177.868,2089.0,OMG,OmiseGO,15.02,15.96,14.91,15.73,125155000.0,1533030000.0
2018-04-19,1.32,475.0,1168238.2866,421.0,PAY,TenX,1.32,1.62,1.32,1.59,14750400.0,144223000.0
2018-04-19,4.87,536.0,2394344.46678,3019.0,PIVX,PIVX,4.87,5.18,4.84,5.12,5716130.0,272817000.0
2018-04-19,0.430894,318.0,4234453.82245,283.0,POLY,Polymath,0.430894,0.445641,0.426528,0.445641,3279180.0,103414000.0
2018-04-19,0.46697,612.0,2496682.70767,456.0,POWR,Power Ledger,0.46697,0.48065,0.459001,0.476501,14894800.0,170862000.0
2018-04-19,23.61,418.0,2712589.01549,342.0,PPT,Populous,23.61,25.43,23.54,24.32,4110310.0,873636000.0
2018-04-19,0.651839,184.0,1236682.42877,202.0,QASH,QASH,0.651839,0.731201,0.649559,0.731201,5233200.0,228144000.0
2018-04-19,32.61,800.0,5605696.02849,416.0,REP,Augur,32.61,46.26,32.61,38.39,41060900.0,358684000.0
2018-04-19,1.18,73.0,281373.93573,91.0,RHOC,RChain,1.18,1.25,1.16,1.25,577618.0,423353000.0
2018-04-19,3.14,653.0,2614986.98731,556.0,SALT,SALT,3.14,3.47,3.13,3.41,13612200.0,182077000.0
2018-04-19,0.131706,1166.0,6513248.37472,679.0,SNT,Status,0.131706,0.138316,0.130962,0.138316,57284200.0,457083000.0
2018-04-19,0.358203,309.0,803313.771612,159.0,SRN,SIRIN LABS Token,0.358203,0.383312,0.354768,0.378934,21538700.0,82121000.0
2018-04-19,0.047429,8827.0,77334741.7933,5077.0,TRX,TRON,0.047429,0.051807,0.04691,0.049392,587154000.0,3118400000.0
2018-04-19,0.997907,6634.0,181325649.616,3547.0,USDT,Tether,0.997907,1.0,0.992889,0.997185,2217800000.0,2282350000.0
2018-04-19,,665.0,,650.0,VEN,VeChain,3.57,3.73,3.52,3.71,83805600.0,1876030000.0
2018-04-19,109.13,224.0,1619325.42082,202.0,VERI,Veritaseum,109.13,117.86,109.08,114.83,571418.0,222258000.0
2018-04-19,2.49,1128.0,587245.983388,3683.0,VTC,Vertcoin,2.49,2.61,2.44,2.6,4555080.0,109163000.0
2018-04-19,4.97,128042.0,5663740.3549,12100.0,WAVES,Waves,4.97,5.23,4.97,5.23,30285200.0,496644000.0
2018-04-19,11.88,965.0,11176178.2956,954.0,WTC,Waltonchain,11.88,12.57,11.78,12.48,6205040.0,369872000.0
2018-04-19,0.374391,3225.0,9015361.16383,1688.0,XEM,NEM,0.374391,0.388575,0.36999,0.38763,62521700.0,3369520000.0
2018-04-19,0.354726,524.0,173396.295104,427.0,XLM,Stellar,0.354726,0.377249,0.34903,0.36612,171820000.0,6586850000.0
2018-04-19,0.0655,15386.0,31924490.4831,35400.0,XVG,Verge,0.0655,0.076175,0.060343,0.073157,429110000.0,975453000.0
2018-04-19,247.96,6469.0,26247940.9523,80101.0,ZEC,Zcash,247.96,264.54,241.14,263.86,70313700.0,925199000.0
2018-04-19,0.066015,649.0,6016629.14378,493.0,ZIL,Zilliqa,0.066015,0.068149,0.064328,0.067975,22792300.0,480853000.0
2018-04-19,0.922522,844.0,4917949.04623,747.0,ZRX,0x,0.922522,0.923694,0.882704,0.910871,12641600.0,483494000.0
2018-04-20,0.270986,3075.0,1076881741.63,6655.0,ADA,Cardano,0.270986,0.301641,0.269697,0.301247,349349000.0,7025860000.0
2018-04-20,1.99,525.0,2992038.18076,412.0,AE,Aeternity,1.99,2.1,1.96,2.06,17785400.0,464487000.0
2018-04-20,3.28,403.0,36660152.6154,374.0,AION,Aion,3.28,3.39,3.12,3.35,12882000.0,410806000.0
2018-04-20,3.71,252.0,374331.761974,224.0,ANT,Aragon,3.71,4.87,3.67,4.08,12823500.0,97703300.0
2018-04-20,0.383429,1268.0,4253435.46361,909.0,BAT,Basic Attention Token,0.383429,0.418643,0.372616,0.407727,16586600.0,383429000.0
2018-04-20,970.15,21846.0,702150037.515,56577.0,BCH,Bitcoin Cash,970.15,1142.5,947.88,1128.02,1006640000.0,16572900000.0
2018-04-20,12.35,494.0,4416521.76404,378.0,BNB,Binance Coin,12.35,12.72,11.93,12.58,86036100.0,1408750000.0
2018-04-20,8286.88,207640.0,8452039163.58,653018.0,BTC,Bitcoin,8286.88,8880.23,8244.54,8845.83,8438110000.0,1.40777e+11
